file	original_loc	target_rust_path	status	agent_id	started_at	completed_at	notes
3rdparty\lzma\include\LzFindMt.h	89	rust\translations\3rdparty\3rdparty/lzma/include/LzFindMt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\LzHash.h	27	rust\translations\3rdparty\3rdparty/lzma/include/LzHash.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Lzma2Dec.h	95	rust\translations\3rdparty\3rdparty/lzma/include/Lzma2Dec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Lzma2DecMt.h	62	rust\translations\3rdparty\3rdparty/lzma/include/Lzma2DecMt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Lzma2Enc.h	46	rust\translations\3rdparty\3rdparty/lzma/include/Lzma2Enc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Lzma86.h	90	rust\translations\3rdparty\3rdparty/lzma/include/Lzma86.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\LzmaDec.h	183	rust\translations\3rdparty\3rdparty/lzma/include/LzmaDec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\LzmaEnc.h	64	rust\translations\3rdparty\3rdparty/lzma/include/LzmaEnc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\LzmaLib.h	114	rust\translations\3rdparty\3rdparty/lzma/include/LzmaLib.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\MtCoder.h	103	rust\translations\3rdparty\3rdparty/lzma/include/MtCoder.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\MtDec.h	154	rust\translations\3rdparty\3rdparty/lzma/include/MtDec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Ppmd.h	129	rust\translations\3rdparty\3rdparty/lzma/include/Ppmd.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Ppmd7.h	133	rust\translations\3rdparty\3rdparty/lzma/include/Ppmd7.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Precomp.h	104	rust\translations\3rdparty\3rdparty/lzma/include/Precomp.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\RotateDefs.h	39	rust\translations\3rdparty\3rdparty/lzma/include/RotateDefs.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Sha256.h	61	rust\translations\3rdparty\3rdparty/lzma/include/Sha256.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Sort.h	9	rust\translations\3rdparty\3rdparty/lzma/include/Sort.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\SwapBytes.h	11	rust\translations\3rdparty\3rdparty/lzma/include/SwapBytes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Threads.h	197	rust\translations\3rdparty\3rdparty/lzma/include/Threads.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Xz.h	431	rust\translations\3rdparty\3rdparty/lzma/include/Xz.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\XzCrc64.h	16	rust\translations\3rdparty\3rdparty/lzma/include/XzCrc64.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\XzEnc.h	44	rust\translations\3rdparty\3rdparty/lzma/include/XzEnc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zAlloc.c	77	rust\translations\3rdparty\3rdparty/lzma/src/7zAlloc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zArcIn.c	1624	rust\translations\3rdparty\3rdparty/lzma/src/7zArcIn.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zBuf.c	31	rust\translations\3rdparty\3rdparty/lzma/src/7zBuf.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zBuf2.c	45	rust\translations\3rdparty\3rdparty/lzma/src/7zBuf2.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zCrc.c	359	rust\translations\3rdparty\3rdparty/lzma/src/7zCrc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zCrcOpt.c	170	rust\translations\3rdparty\3rdparty/lzma/src/7zCrcOpt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zDec.c	603	rust\translations\3rdparty\3rdparty/lzma/src/7zDec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zFile.c	377	rust\translations\3rdparty\3rdparty/lzma/src/7zFile.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\7zStream.c	169	rust\translations\3rdparty\3rdparty/lzma/src/7zStream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Aes.c	381	rust\translations\3rdparty\3rdparty/lzma/src/Aes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\AesOpt.c	870	rust\translations\3rdparty\3rdparty/lzma/src/AesOpt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Alloc.c	663	rust\translations\3rdparty\3rdparty/lzma/src/Alloc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Bcj2.c	278	rust\translations\3rdparty\3rdparty/lzma/src/Bcj2.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Bcj2Enc.c	484	rust\translations\3rdparty\3rdparty/lzma/src/Bcj2Enc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Bra.c	666	rust\translations\3rdparty\3rdparty/lzma/src/Bra.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Bra86.c	171	rust\translations\3rdparty\3rdparty/lzma/src/Bra86.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\BraIA64.c	10	rust\translations\3rdparty\3rdparty/lzma/src/BraIA64.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\CpuArch.c	843	rust\translations\3rdparty\3rdparty/lzma/src/CpuArch.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Delta.c	154	rust\translations\3rdparty\3rdparty/lzma/src/Delta.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\DllSecur.c	82	rust\translations\3rdparty\3rdparty/lzma/src/DllSecur.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\LzFind.c	1509	rust\translations\3rdparty\3rdparty/lzma/src/LzFind.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\LzFindMt.c	1222	rust\translations\3rdparty\3rdparty/lzma/src/LzFindMt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\LzFindOpt.c	509	rust\translations\3rdparty\3rdparty/lzma/src/LzFindOpt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Lzma2Dec.c	432	rust\translations\3rdparty\3rdparty/lzma/src/Lzma2Dec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Lzma2DecMt.c	895	rust\translations\3rdparty\3rdparty/lzma/src/Lzma2DecMt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Lzma2Enc.c	678	rust\translations\3rdparty\3rdparty/lzma/src/Lzma2Enc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Lzma86Dec.c	44	rust\translations\3rdparty\3rdparty/lzma/src/Lzma86Dec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Lzma86Enc.c	93	rust\translations\3rdparty\3rdparty/lzma/src/Lzma86Enc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\LzmaDec.c	1218	rust\translations\3rdparty\3rdparty/lzma/src/LzmaDec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\LzmaEnc.c	2748	rust\translations\3rdparty\3rdparty/lzma/src/LzmaEnc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\LzmaLib.c	36	rust\translations\3rdparty\3rdparty/lzma/src/LzmaLib.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\MtCoder.c	502	rust\translations\3rdparty\3rdparty/lzma/src/MtCoder.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\MtDec.c	943	rust\translations\3rdparty\3rdparty/lzma/src/MtDec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Ppmd7.c	985	rust\translations\3rdparty\3rdparty/lzma/src/Ppmd7.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Ppmd7Dec.c	271	rust\translations\3rdparty\3rdparty/lzma/src/Ppmd7Dec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Ppmd7Enc.c	301	rust\translations\3rdparty\3rdparty/lzma/src/Ppmd7Enc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Sha256.c	410	rust\translations\3rdparty\3rdparty/lzma/src/Sha256.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Sha256Opt.c	374	rust\translations\3rdparty\3rdparty/lzma/src/Sha256Opt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Sort.c	236	rust\translations\3rdparty\3rdparty/lzma/src/Sort.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\SwapBytes.c	719	rust\translations\3rdparty\3rdparty/lzma/src/SwapBytes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Threads.c	721	rust\translations\3rdparty\3rdparty/lzma/src/Threads.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\Xz.c	82	rust\translations\3rdparty\3rdparty/lzma/src/Xz.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\XzCrc64.c	120	rust\translations\3rdparty\3rdparty/lzma/src/XzCrc64.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\XzCrc64Opt.c	220	rust\translations\3rdparty\3rdparty/lzma/src/XzCrc64Opt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\XzDec.c	2482	rust\translations\3rdparty\3rdparty/lzma/src/XzDec.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\XzEnc.c	1187	rust\translations\3rdparty\3rdparty/lzma/src/XzEnc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\src\XzIn.c	356	rust\translations\3rdparty\3rdparty/lzma/src/XzIn.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rainterface\RA_Consoles.h	93	rust\translations\3rdparty\3rdparty/rainterface/RA_Consoles.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rainterface\RA_Emulators.h	20	rust\translations\3rdparty\3rdparty/rainterface/RA_Emulators.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rainterface\RA_Interface.cpp	1024	rust\translations\3rdparty\3rdparty/rainterface/RA_Interface.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rainterface\RA_Interface.h	330	rust\translations\3rdparty\3rdparty/rainterface/RA_Interface.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\allocators.h	235	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/allocators.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\cursorstreamwrapper.h	63	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/cursorstreamwrapper.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\document.h	2366	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/document.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\encodedstream.h	246	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/encodedstream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\encodings.h	623	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/encodings.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\error\en.h	61	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/error/en.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\error\error.h	130	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/error/error.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\filereadstream.h	84	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/filereadstream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\filewritestream.h	86	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/filewritestream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\fwd.h	98	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/fwd.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\biginteger.h	248	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/biginteger.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\clzll.h	59	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/clzll.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\diyfp.h	228	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/diyfp.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\dtoa.h	224	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/dtoa.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\ieee754.h	64	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/ieee754.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\itoa.h	258	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/itoa.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\meta.h	141	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/meta.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\pow10.h	49	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/pow10.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\regex.h	640	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/regex.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\stack.h	196	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/stack.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\strfunc.h	60	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/strfunc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\strtod.h	242	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/strtod.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\internal\swap.h	38	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/internal/swap.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\istreamwrapper.h	108	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/istreamwrapper.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\memorybuffer.h	53	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/memorybuffer.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\memorystream.h	56	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/memorystream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\msinttypes\inttypes.h	270	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/msinttypes/inttypes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\msinttypes\stdint.h	250	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/msinttypes/stdint.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\ostreamwrapper.h	65	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/ostreamwrapper.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\pointer.h	1199	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/pointer.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\prettywriter.h	235	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/prettywriter.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\rapidjson.h	574	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/rapidjson.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\reader.h	1939	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/reader.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\schema.h	2191	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/schema.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\stream.h	174	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/stream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\stringbuffer.h	96	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/stringbuffer.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rapidjson\include\rapidjson\writer.h	620	rust\translations\3rdparty\3rdparty/rapidjson/include/rapidjson/writer.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_api_editor.h	257	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_api_editor.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_api_info.h	242	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_api_info.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_api_request.h	63	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_api_request.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_api_runtime.h	365	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_api_runtime.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_api_user.h	226	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_api_user.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_client_raintegration.h	70	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_client_raintegration.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_client.h	731	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_client.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_consoles.h	124	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_consoles.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_error.h	52	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_error.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_export.h	83	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_export.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_hash.h	153	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_hash.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_runtime_types.h	365	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_runtime_types.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_runtime.h	115	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_runtime.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rc_util.h	41	rust\translations\3rdparty\3rdparty/rcheevos/include/rc_util.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\include\rcheevos.h	6	rust\translations\3rdparty\3rdparty/rcheevos/include/rcheevos.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rapi\rc_api_common.c	1099	rust\translations\3rdparty\3rdparty/rcheevos/src/rapi/rc_api_common.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rapi\rc_api_common.h	71	rust\translations\3rdparty\3rdparty/rcheevos/src/rapi/rc_api_common.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rapi\rc_api_editor.c	483	rust\translations\3rdparty\3rdparty/rcheevos/src/rapi/rc_api_editor.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rapi\rc_api_info.c	456	rust\translations\3rdparty\3rdparty/rcheevos/src/rapi/rc_api_info.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rapi\rc_api_runtime.c	725	rust\translations\3rdparty\3rdparty/rcheevos/src/rapi/rc_api_runtime.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rapi\rc_api_user.c	373	rust\translations\3rdparty\3rdparty/rcheevos/src/rapi/rc_api_user.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_client_external_versions.h	143	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_client_external_versions.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_client_external.c	219	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_client_external.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_client_external.h	139	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_client_external.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_client_internal.h	317	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_client_internal.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_client_raintegration_internal.h	46	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_client_raintegration_internal.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_client_raintegration.c	459	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_client_raintegration.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_client.c	5666	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_client.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_compat.c	201	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_compat.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_compat.h	96	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_compat.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_libretro.c	765	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_libretro.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_libretro.h	74	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_libretro.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_util.c	172	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_util.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_version.c	9	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_version.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rc_version.h	22	rust\translations\3rdparty\3rdparty/rcheevos/src/rc_version.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\alloc.c	253	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/alloc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\condition.c	621	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/condition.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\condset.c	636	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/condset.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\consoleinfo.c	1003	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/consoleinfo.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\format.c	261	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/format.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\lboard.c	238	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/lboard.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\memref.c	668	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/memref.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\operand.c	497	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/operand.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\rc_internal.h	335	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/rc_internal.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\rcheevos\src\rcheevos\rc_validate.c	1196	rust\translations\3rdparty\3rdparty/rcheevos/src/rcheevos/rc_validate.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
